date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:03:37	73575/73575	---M-Z	200	added ('OK')	image/svg+xml	etag:%22ca009f5f566bbbd022b602c4305352df+gzip%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/droid-sans/droid-sans-v6-latin-700.svg	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/droid-sans/droid-sans-v6-latin-700.svg	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:37	2804/2804	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22dee4889fbd051a2072eed67f4f768c73+gzip%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/highline-icons/icomoon.eot?sfdlqc	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/highline-icons/icomoon1b1a.eot	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:38	2640/2640	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22acfc40cb7c719506e07ac22d887a55bf+gzip%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/highline-icons/icomoon.ttf?sfdlqc	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/highline-icons/icomoon1b1a.ttf	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:38	2716/2716	---M--	200	added ('OK')	application/font-woff	etag:%22ab77dc2bf737b9da0951377ec9c05f54%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/highline-icons/icomoon.woff?sfdlqc	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/highline-icons/icomoon1b1a.woff	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:38	7280/7280	---M-Z	200	added ('OK')	image/svg+xml	etag:%22bcb07a321b1afabd90343b54ca2fa99c+gzip%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/highline-icons/icomoon.svg?sfdlqc	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/highline-icons/icomoon1b1a.svg	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:38	14264/14264	---M--	200	added ('OK')	application/font-woff2	etag:%225b03da7f148562bbbaefd9c0355b0e17%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/crimson/crimson-text-v6-latin-regular.woff2	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/crimson/crimson-text-v6-latin-regular.woff2	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:39	17620/17620	---M--	200	added ('OK')	application/font-woff	etag:%224636f01c65521937ec85ec367d1e6d9e%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/crimson/crimson-text-v6-latin-regular.woff	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/crimson/crimson-text-v6-latin-regular.woff	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:39	15220/15220	---M--	200	added ('OK')	application/font-woff2	etag:%225fbd4cde0912854dba9ce7b1f5e973db%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/crimson/crimson-text-v6-latin-italic.woff2	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/crimson/crimson-text-v6-latin-italic.woff2	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:39	18660/18660	---M--	200	added ('OK')	application/font-woff	etag:%22383a5b0ce1616d1c284aee63fc2a13f0%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/crimson/crimson-text-v6-latin-italic.woff	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/crimson/crimson-text-v6-latin-italic.woff	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:40	14768/14768	---M--	200	added ('OK')	application/font-woff2	etag:%2237a0906140f6a988327e18883b947d92%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/crimson/crimson-text-v6-latin-600.woff2	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/crimson/crimson-text-v6-latin-600.woff2	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:40	17952/17952	---M--	200	added ('OK')	application/font-woff	etag:%2266bad4ce6ddb3bda1695e88c49aeb061%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/crimson/crimson-text-v6-latin-600.woff	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/crimson/crimson-text-v6-latin-600.woff	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:40	15112/15112	---M--	200	added ('OK')	application/font-woff2	etag:%22f0bd862cc76fd7ee8d7e47bca66169a9%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/crimson/crimson-text-v6-latin-600italic.woff2	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/crimson/crimson-text-v6-latin-600italic.woff2	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:40	18388/18388	---M--	200	added ('OK')	application/font-woff	etag:%227328d3a7f36471536b07be9ce09afa7d%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/crimson/crimson-text-v6-latin-600italic.woff	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/crimson/crimson-text-v6-latin-600italic.woff	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:41	13756/13756	---M--	200	added ('OK')	application/font-woff2	etag:%22356bf63aa2806eda88c4e6deb474bc61%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/crimson/crimson-text-v6-latin-700.woff2	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/crimson/crimson-text-v6-latin-700.woff2	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:41	16836/16836	---M--	200	added ('OK')	application/font-woff	etag:%22100798124097182a6b8199623bc76407%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/crimson/crimson-text-v6-latin-700.woff	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/crimson/crimson-text-v6-latin-700.woff	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:41	14820/14820	---M--	200	added ('OK')	application/font-woff2	etag:%224a9e8a0c4903d0276a6b4acb192c97c4%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/crimson/crimson-text-v6-latin-700italic.woff2	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/crimson/crimson-text-v6-latin-700italic.woff2	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:41	17952/17952	---M--	200	added ('OK')	application/font-woff	etag:%2220e68ccacf952bae3a6f0b5312595986%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/crimson/crimson-text-v6-latin-700italic.woff	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/crimson/crimson-text-v6-latin-700italic.woff	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:42	8/8	---M--	403	error ('Forbidden')	text/html	etag:%22676513fde5797c3785164942c97dfec1%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/fonts/simplon-mono-regular.eot	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/fonts/simplon-mono-regular.91.delayed	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:42	150128/150128	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2286ad46b198025b4772f0f36d4bd8c3e5+gzip%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/simplon-mono/simplon-mono-regular.eot?	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/simplon-mono/simplon-mono-regulard41d.eot	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:42	70340/70340	---M--	200	added ('OK')	application/font-woff	etag:%2264b7725575a470f6846df38405524d74%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/simplon-mono/simplon-mono-regular.woff	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/simplon-mono/simplon-mono-regular.woff	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:43	149796/149796	---M--	200	added ('OK')	application/x-font-ttf	etag:%22149476cd55538c491e1befa103804efb%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/simplon-mono/simplon-mono-regular.ttf	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/simplon-mono/simplon-mono-regular.ttf	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:43	8/8	---M--	403	error ('Forbidden')	text/html	etag:%22676513fde5797c3785164942c97dfec1%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/simplon-mono/simplon-mono-regular.svg	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/simplon-mono/simplon-mono-regular.95.delayed	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:43	8/8	---M--	403	error ('Forbidden')	text/html	etag:%22676513fde5797c3785164942c97dfec1%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/fonts/simplon-mono-bold.eot	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/fonts/simplon-mono-bold.96.delayed	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:43	8/8	---M--	403	error ('Forbidden')	text/html	etag:%22676513fde5797c3785164942c97dfec1%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/simplon-mono/simplon-mono-bold.eot?	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/simplon-mono/simplon-mono-bold.97d41d.delayed	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:44	70364/70364	---M--	200	added ('OK')	application/font-woff	etag:%222f84b78f4b1ac200084d2dbe6fb1314c%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/simplon-mono/simplon-mono-bold.woff	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/simplon-mono/simplon-mono-bold.woff	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:44	148452/148452	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%221d1ed1274ccb0b7b773ff0701c9f06a9+gzip%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/simplon-mono/simplon-mono-bold.ttf	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/simplon-mono/simplon-mono-bold.ttf	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:44	8/8	---M--	403	error ('Forbidden')	text/html	etag:%22676513fde5797c3785164942c97dfec1%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/simplon-mono/simplon-mono-bold.svg	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/simplon-mono/simplon-mono-bold.9a.delayed	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:45	8/8	---M--	403	error ('Forbidden')	text/html	etag:%22676513fde5797c3785164942c97dfec1%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/fonts/GT-Walsheim-Regular.eot	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/fonts/GT-Walsheim-Regular.9b.delayed	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:45	102280/102280	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22db73cb2748b80a8580b0066e0c73b953+gzip%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/walsheim/GTWalsheim-RegularOblique.eot?	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/walsheim/GTWalsheim-RegularObliqued41d.eot	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:45	50444/50444	---M--	200	added ('OK')	application/font-woff	etag:%22b73f343876dc7bae7f7618697886a123%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/walsheim/GTWalsheim-RegularOblique.woff	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/walsheim/GTWalsheim-RegularOblique.woff	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:45	101972/101972	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2296031c15173c58f8b94bbaaf83499d25+gzip%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/walsheim/GTWalsheim-RegularOblique.ttf	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/walsheim/GTWalsheim-RegularOblique.ttf	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:46	235916/235916	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%227b7a7736aef965648fdd8ca877a7d4b6+gzip%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/walsheim/GT-Walsheim-Regular.eot?	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/walsheim/GT-Walsheim-Regulard41d.eot	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:46	80396/80396	---M--	200	added ('OK')	application/font-woff	etag:%220b9a20ebe1297d5500479ca7258e94c0%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/walsheim/GT-Walsheim-Regular.woff	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/walsheim/GT-Walsheim-Regular.woff	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:46	304504/304504	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22628f7108e18d0eb18bcec47fc8a9fb54+gzip%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/walsheim/GT-Walsheim-Regular.ttf	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/walsheim/GT-Walsheim-Regular.ttf	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:47	8/8	---M--	403	error ('Forbidden')	text/html	etag:%22676513fde5797c3785164942c97dfec1%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/fonts/GT-Walsheim-Medium.eot	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/fonts/GT-Walsheim-Medium.a2.delayed	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:47	220712/220712	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22bae3a66a581b89e8619883496bbca0bd+gzip%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/walsheim/GT-Walsheim-Medium.eot?	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/walsheim/GT-Walsheim-Mediumd41d.eot	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:47	75376/75376	---M--	200	added ('OK')	application/font-woff	etag:%22460d5aab9a3747a2adb7fc7df28321e0%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/walsheim/GT-Walsheim-Medium.woff	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/walsheim/GT-Walsheim-Medium.woff	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:47	289224/289224	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22ef635e286addd1a62110811d4a2b796d+gzip%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/walsheim/GT-Walsheim-Medium.ttf	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/walsheim/GT-Walsheim-Medium.ttf	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:48	8/8	---M--	403	error ('Forbidden')	text/html	etag:%22676513fde5797c3785164942c97dfec1%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/fonts/GT-Walsheim-Bold-Oblique.eot	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/fonts/GT-Walsheim-Bold-Oblique.a6.delayed	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:48	55247/55247	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%226f8b4a1299fe89400e404187b7c439d8+gzip%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/walsheim/GT-Walsheim-Bold-Oblique.eot?	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/walsheim/GT-Walsheim-Bold-Obliqued41d.eot	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:48	53444/53444	---M--	200	added ('OK')	application/font-woff	etag:%2282421c209e9252b8f4d9d68c56d4de17%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/walsheim/GT-Walsheim-Bold-Oblique.woff	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/walsheim/GT-Walsheim-Bold-Oblique.woff	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:48	138908/138908	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22e17e0057644db58a80e82ebb78663fb5+gzip%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/walsheim/GT-Walsheim-Bold-Oblique.ttf	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/walsheim/GT-Walsheim-Bold-Oblique.ttf	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:49	8/8	---M--	403	error ('Forbidden')	text/html	etag:%22676513fde5797c3785164942c97dfec1%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/fonts/GT-Walsheim-Bold.eot	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/fonts/GT-Walsheim-Bold.aa.delayed	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:49	202664/202664	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2235d2ca43840a7c652ee5947692ab2b39+gzip%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/walsheim/GT-Walsheim-Bold.eot?	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/walsheim/GT-Walsheim-Boldd41d.eot	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:49	77964/77964	---M--	200	added ('OK')	application/font-woff	etag:%2213ee07909699fb8f9d2df232733bb604%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/walsheim/GT-Walsheim-Bold.woff	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/walsheim/GT-Walsheim-Bold.woff	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:50	272708/272708	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%228c4c882ea813f56791ab0b8c6061b264+gzip%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/walsheim/GT-Walsheim-Bold.ttf	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/walsheim/GT-Walsheim-Bold.ttf	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:50	8/8	---M--	403	error ('Forbidden')	text/html	etag:%22676513fde5797c3785164942c97dfec1%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/fonts/oswald-v10-latin-300.eot	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/fonts/oswald-v10-latin-300.ae.delayed	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:50	16753/16753	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2210ec42fc7b54ee4a4492972fc1e826a1+gzip%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/oswald/oswald-v10-latin-300.eot?	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/oswald/oswald-v10-latin-300d41d.eot	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:50	15156/15156	---M--	200	added ('OK')	application/font-woff2	etag:%22fbcd49a0009cf4662494c230fc719792%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/oswald/oswald-v10-latin-300.woff2	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/oswald/oswald-v10-latin-300.woff2	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:51	18636/18636	---M--	200	added ('OK')	application/font-woff	etag:%226436cab50e43e570991522a4302f4994%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/oswald/oswald-v10-latin-300.woff	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/oswald/oswald-v10-latin-300.woff	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:51	30876/30876	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22457e2b5d48cdd4934b35cded005942a3+gzip%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/oswald/oswald-v10-latin-300.ttf	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/oswald/oswald-v10-latin-300.ttf	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:51	55892/55892	---M-Z	200	added ('OK')	image/svg+xml	etag:%22fe401aaddb1aeff7ed2b8983cfd99dc0+gzip%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/oswald/oswald-v10-latin-300.svg	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/oswald/oswald-v10-latin-300.svg	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:51	17938/17938	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%229c78aa590465556ae339a5a6116c4560+gzip%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/oswald/oswald-v10-latin-regular.eot	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/oswald/oswald-v10-latin-regular.eot	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:52	17938/17938	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%229c78aa590465556ae339a5a6116c4560+gzip%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/oswald/oswald-v10-latin-regular.eot?	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/oswald/oswald-v10-latin-regulard41d.eot	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:52	16216/16216	---M--	200	added ('OK')	application/font-woff2	etag:%22cc1b1c45f828261a1879594d00c35f01%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/oswald/oswald-v10-latin-regular.woff2	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/oswald/oswald-v10-latin-regular.woff2	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:52	19604/19604	---M--	200	added ('OK')	application/font-woff	etag:%2293e0642da50f6cfbffa4d00936b924bc%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/oswald/oswald-v10-latin-regular.woff	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/oswald/oswald-v10-latin-regular.woff	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:53	34584/34584	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2206e34322d484b6a1b5e20eaa125460e8+gzip%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/oswald/oswald-v10-latin-regular.ttf	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/oswald/oswald-v10-latin-regular.ttf	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:53	56739/56739	---M-Z	200	added ('OK')	image/svg+xml	etag:%2248b6c1644fe8b3aa792bc08fdae898ec+gzip%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/oswald/oswald-v10-latin-regular.svg	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/oswald/oswald-v10-latin-regular.svg	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:53	19769/19769	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22361d65543044942fa56475881e070ca4+gzip%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/oswald/oswald-v10-latin-700.eot	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/oswald/oswald-v10-latin-700.eot	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:53	19769/19769	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22361d65543044942fa56475881e070ca4+gzip%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/oswald/oswald-v10-latin-700.eot?	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/oswald/oswald-v10-latin-700d41d.eot	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
